property_id,location,latitude,longitude,sqft,BHK,buy_year,sell_year,buy_price,sell_price
377,Electronic City,12.84925,77.668222,1372,1,2016,2021,6773841,9169297
378,Jayanagar,12.927734,77.598292,1917,2,2016,2019,19508623,24865291
379,Whitefield,12.970524,77.748995,1269,5,2022,2027,6518922,10858619
380,Jayanagar,12.920844,77.583925,1273,4,2021,2022,14637368,15843301
381,BTM,12.922669,77.610164,1312,2,2016,2020,8587808,12573987
382,Whitefield,12.960551,77.746946,872,5,2016,2021,5186467,6689744
383,Indiranagar,12.966605,77.648163,675,1,2016,2021,7962564,13355580
384,Whitefield,12.961028,77.752114,647,2,2017,2019,3337633,3989500
385,Electronic City,12.847011,77.659603,2757,5,2019,2024,13527017,22063919
386,Jayanagar,12.918228,77.591088,2436,2,2019,2021,28363450,35543778
387,Electronic City,12.840845,77.666988,3969,3,2018,2022,18317115,28615672
388,Indiranagar,12.976733,77.635977,2767,5,2015,2020,34839093,46994405
389,Jayanagar,12.919008,77.595841,3545,3,2019,2022,37342633,48378759
390,Hebbal,13.026743,77.592538,980,3,2019,2022,7398337,8994339
391,BTM,12.91586,77.608786,1976,3,2019,2020,14958574,16056214
392,Hebbal,13.033313,77.597181,2887,4,2022,2023,22990317,25165863
393,Indiranagar,12.970272,77.644425,2493,1,2015,2017,27001503,29841734
394,Electronic City,12.839713,77.66265,1623,3,2017,2021,7532249,10332519
395,Hebbal,13.030958,77.592589,3430,3,2017,2019,29166889,32896760
396,Indiranagar,12.975552,77.646041,654,5,2016,2020,7256488,9081952
397,Hebbal,13.037076,77.593769,658,3,2016,2019,5729201,7134390
398,Jayanagar,12.928566,77.603411,3246,1,2021,2025,36101186,43930014
399,Electronic City,12.836079,77.661551,1631,1,2017,2019,8020899,9231039
400,Hebbal,13.029693,77.603642,2631,1,2016,2021,22266615,32510660
401,Electronic City,12.842777,77.664464,2760,1,2017,2018,12305960,12948674
402,Whitefield,12.963726,77.741243,2902,1,2018,2021,15921965,19444177
403,Electronic City,12.84426,77.654947,2139,4,2019,2023,8817815,11714100
404,Electronic City,12.850378,77.664494,2406,4,2020,2024,11247276,15835840
405,Jayanagar,12.921726,77.593822,2871,3,2021,2026,32600000,48214775
406,BTM,12.920054,77.613805,2586,4,2016,2021,19809532,29389255
407,Hebbal,13.038225,77.58875,1263,4,2015,2016,10863959,11773002
408,Hebbal,13.038761,77.598107,3173,3,2016,2021,25232176,32806629
409,Electronic City,12.850391,77.669294,3326,1,2018,2020,16119088,19240305
410,Hebbal,13.042341,77.603511,2511,2,2015,2019,18995991,25464224
411,Electronic City,12.848818,77.652987,3048,5,2021,2024,13267392,17783651
412,Indiranagar,12.972703,77.631829,3096,2,2019,2021,39122726,48648555
413,BTM,12.907302,77.610027,707,1,2022,2025,4709889,6384913
414,Electronic City,12.850058,77.669193,1311,5,2022,2024,5617522,6450222
415,Whitefield,12.970251,77.758255,2977,5,2019,2023,15795020,24706712
416,BTM,12.924203,77.603941,3128,2,2022,2024,22572904,25367246
417,BTM,12.913809,77.615693,652,4,2022,2023,4111418,4346003
418,Whitefield,12.97047,77.74314,1397,1,2015,2019,7806833,10168724
419,Jayanagar,12.92304,77.591176,3231,4,2015,2016,35929450,39725540
420,Whitefield,12.978496,77.754445,1180,5,2022,2027,6863562,9839537
421,BTM,12.91264,77.602406,3429,5,2017,2018,23132424,25033780
422,Whitefield,12.970087,77.752061,3437,2,2016,2020,19255448,25514748
423,Jayanagar,12.925314,77.594346,1152,4,2016,2020,12731043,19968140
424,Jayanagar,12.922651,77.593518,1656,2,2017,2020,18890813,23831044
425,BTM,12.909791,77.615358,2212,3,2022,2025,14962064,17987117
426,Whitefield,12.960167,77.748163,960,5,2021,2022,5380777,5887961
427,Jayanagar,12.925546,77.598544,3664,1,2021,2024,40072933,50012456
428,Whitefield,12.967658,77.745042,1827,4,2018,2022,9454214,11805206
429,BTM,12.907036,77.609585,3650,3,2016,2019,23659592,28563921
430,BTM,12.918641,77.60792,1257,3,2018,2019,8571268,9068138
431,Indiranagar,12.974227,77.644863,2753,5,2020,2022,31650551,37099571
432,Jayanagar,12.929997,77.602392,2294,3,2022,2027,26412107,35107459
433,Indiranagar,12.964694,77.649446,3904,4,2022,2026,43306300,65511030
434,Electronic City,12.851719,77.659609,2900,3,2022,2025,13290178,17762577
435,Hebbal,13.032963,77.59261,674,3,2021,2022,5402141,6002681
436,BTM,12.920574,77.612216,2506,5,2017,2020,19264964,24584870
437,Hebbal,13.030898,77.592985,2170,2,2020,2021,17032633,18423768
438,Hebbal,13.029713,77.598754,3876,5,2016,2019,33864843,45120893
439,Whitefield,12.963977,77.746524,1285,4,2021,2024,6663421,8399529
440,Electronic City,12.839176,77.662622,1768,5,2016,2018,7296617,8323727
441,Hebbal,13.036694,77.593657,851,4,2018,2022,7326683,9280527
442,Electronic City,12.845042,77.654757,3996,5,2017,2018,16613684,17691433
443,Indiranagar,12.97531,77.645306,1596,2,2020,2025,17709858,28932163
444,BTM,12.92609,77.620024,3114,4,2018,2019,23903915,26551124
445,Whitefield,12.97433,77.752865,2361,4,2020,2024,12611908,16920252
446,Jayanagar,12.930071,77.594103,3996,3,2019,2023,43642065,53471486
447,Jayanagar,12.93355,77.585838,1865,2,2020,2025,21543411,28410436
448,Whitefield,12.974806,77.743132,2269,2,2021,2023,13176630,15591786
449,Electronic City,12.84618,77.664304,3955,1,2021,2022,18085179,19433471
450,Jayanagar,12.919591,77.584373,2874,4,2016,2018,32470601,36789324
451,Hebbal,13.040743,77.587051,2625,2,2021,2023,20227293,24353179
452,Jayanagar,12.930969,77.60093,667,4,2016,2021,6818346,10015365
453,Electronic City,12.855503,77.670088,1831,3,2022,2027,8943633,11959728
454,Indiranagar,12.963524,77.633462,3844,1,2017,2022,49691311,72853524
455,Hebbal,13.028291,77.59341,3277,5,2018,2021,25080328,32855406
456,Jayanagar,12.933738,77.596429,1497,4,2017,2021,16824807,25352647
457,Jayanagar,12.934649,77.600184,2873,5,2018,2022,33704671,52760466
458,Whitefield,12.965248,77.759307,1356,1,2020,2024,7855490,11102244
459,BTM,12.91193,77.615164,1097,2,2020,2025,7170341,11165781
460,Hebbal,13.028628,77.603826,3469,3,2015,2018,26293998,31233904
461,Indiranagar,12.979882,77.642803,951,3,2016,2019,11664674,13984313
462,BTM,12.924329,77.602081,1361,5,2019,2020,10125953,11211834
463,Whitefield,12.97067,77.747536,2576,2,2015,2017,15120583,17357128
464,Jayanagar,12.925752,77.584716,1044,3,2020,2025,12125717,16623418
465,Jayanagar,12.930822,77.584101,3952,4,2021,2022,42472207,45464015
466,Indiranagar,12.963569,77.635931,2118,4,2021,2023,25979507,31628228
467,Hebbal,13.027999,77.594673,3003,5,2020,2022,24859697,28937441
468,Jayanagar,12.923626,77.603621,2950,4,2019,2022,32897726,45875291
469,Jayanagar,12.924609,77.596694,1341,4,2020,2024,16004756,21181092
470,Jayanagar,12.923383,77.588888,3501,5,2021,2023,36418214,43458045
471,Indiranagar,12.975025,77.638789,3985,5,2017,2021,48589977,62725951
472,Electronic City,12.841052,77.663265,776,1,2020,2025,3305823,5601362
473,BTM,12.913327,77.60787,1491,5,2022,2023,10183555,11388278
474,Electronic City,12.854836,77.651524,2747,1,2020,2023,12549224,15077137
475,Indiranagar,12.973918,77.637918,3127,1,2022,2023,38279666,42255687
476,BTM,12.922885,77.606721,3298,2,2016,2020,24131825,32475790
477,BTM,12.908904,77.601862,2761,3,2015,2017,17461209,19718972
478,Electronic City,12.854348,77.664047,2332,1,2019,2020,10856164,11738651
479,BTM,12.910411,77.601489,3095,2,2016,2017,20291445,22263204
480,Whitefield,12.961588,77.75805,2152,3,2015,2017,11181208,13403164
481,Hebbal,13.038093,77.602613,3373,3,2021,2023,26969112,29969451
482,Hebbal,13.029945,77.588333,2921,1,2017,2018,23962368,25303656
483,Whitefield,12.977186,77.754145,3352,4,2020,2023,18405909,24768124
484,Whitefield,12.963139,77.756358,2779,5,2017,2019,14332661,17548679
485,Hebbal,13.034962,77.591233,2812,3,2021,2022,23851065,25359419
486,Electronic City,12.840393,77.656403,3908,2,2021,2025,17366576,24708449
487,Indiranagar,12.975537,77.634353,1921,5,2019,2020,23981110,26059284
488,Hebbal,13.027219,77.604433,2830,2,2015,2016,20894118,22734038
489,Electronic City,12.839345,77.654391,2000,3,2022,2023,9432088,10476015
490,BTM,12.91517,77.600319,1930,3,2018,2022,12945647,18958179
491,Whitefield,12.963497,77.745662,3308,3,2017,2018,17358157,18428867
492,BTM,12.915421,77.618258,1438,5,2017,2020,9488744,12447165
493,Jayanagar,12.915104,77.598548,1763,5,2018,2019,17644867,19495540
494,BTM,12.916815,77.614128,777,4,2015,2020,5744222,9371404
495,Hebbal,13.042052,77.592773,1722,1,2022,2024,14564018,16388202
496,Electronic City,12.836407,77.669548,673,5,2020,2025,2913589,5120882
497,Hebbal,13.038145,77.599485,3127,5,2020,2022,24626485,29238566
498,Jayanagar,12.922386,77.590049,3605,3,2017,2022,40991578,61309167
499,Electronic City,12.848384,77.668841,2993,4,2018,2023,14664154,19933241
500,Indiranagar,12.972879,77.643478,3066,4,2018,2023,36326793,50768756
501,Jayanagar,12.917906,77.589668,3361,1,2017,2019,35360769,41574338
502,Indiranagar,12.978725,77.64818,3881,1,2015,2019,50465978,62970793
503,BTM,12.907017,77.602926,3003,4,2017,2020,22644065,31508281
504,Hebbal,13.045082,77.596946,2407,2,2017,2020,17772959,22354305
505,BTM,12.916989,77.601528,3931,2,2016,2017,28508131,30866576
506,Electronic City,12.85052,77.666417,1334,4,2016,2021,6419238,10208157
507,BTM,12.907327,77.618122,3158,4,2016,2018,21241762,23547510
508,Indiranagar,12.975383,77.633053,2246,4,2022,2026,27827380,42347210
509,BTM,12.908406,77.617008,2054,1,2016,2019,15801248,18378475
510,Indiranagar,12.970822,77.641182,3361,5,2020,2023,43837222,56158846
511,Indiranagar,12.965416,77.634406,3585,4,2016,2018,46321078,55929902
512,BTM,12.923964,77.608244,2846,2,2016,2017,19230852,20613002
513,Whitefield,12.965135,77.742219,3899,1,2015,2018,19859910,25112102
514,BTM,12.923927,77.614055,3857,3,2016,2018,25226532,29364511
515,Indiranagar,12.976597,77.632388,1611,5,2015,2016,19861593,21293231
516,BTM,12.910242,77.607716,3331,3,2016,2020,22468480,29241430
517,Jayanagar,12.931165,77.587467,1103,5,2020,2024,12092251,17086100
518,Hebbal,13.036312,77.594826,1594,3,2022,2026,13064546,20007415
519,Indiranagar,12.981033,77.645135,1860,2,2015,2019,21611146,29639617
520,Whitefield,12.966127,77.748354,1313,5,2020,2025,7481252,10586969
521,Whitefield,12.960245,77.742689,2472,2,2021,2024,13582211,18416328
522,Electronic City,12.852822,77.668099,1550,5,2022,2027,6555153,8528981
523,Electronic City,12.852573,77.650917,2031,4,2015,2016,10042593,10948973
524,Jayanagar,12.926924,77.585168,3004,5,2022,2027,31077383,53283744
525,Hebbal,13.027563,77.591831,3194,5,2016,2021,26845632,38101276
526,Hebbal,13.038636,77.600012,3463,3,2022,2027,27324065,39657055
527,BTM,12.907676,77.616729,3322,4,2019,2020,24956456,26735072
528,BTM,12.916782,77.607128,2419,1,2020,2023,16331054,19356237
529,Whitefield,12.97971,77.752422,1461,5,2019,2022,8433480,10413209
530,Electronic City,12.845336,77.669128,820,2,2021,2026,3434912,4723545
531,Indiranagar,12.977755,77.646559,1910,1,2020,2022,21567849,26358951
532,Indiranagar,12.969915,77.650927,1861,3,2017,2021,23976596,35063203
533,Indiranagar,12.98052,77.636192,3471,3,2020,2025,42689395,68181257
534,Jayanagar,12.916617,77.601219,2937,1,2018,2022,33050166,43108699
535,Indiranagar,12.980831,77.634599,1841,1,2021,2023,22628250,26178469
536,Indiranagar,12.970052,77.636309,1002,4,2022,2025,11556102,15583128
537,BTM,12.921089,77.606073,1628,5,2022,2023,11475025,12686672
538,Indiranagar,12.976046,77.635442,2945,4,2021,2023,37942533,46459511
539,Electronic City,12.851677,77.651125,3579,5,2018,2023,16747763,24191675
540,Indiranagar,12.978464,77.641036,2226,2,2017,2018,27020727,30105467
541,BTM,12.924734,77.608725,1954,4,2016,2018,14924706,16631140
542,Whitefield,12.95987,77.754462,982,3,2022,2024,5658353,6286471
543,Hebbal,13.041516,77.596642,1176,4,2021,2024,8538575,10663977
544,Hebbal,13.027512,77.604674,1499,3,2017,2019,12680002,14171302
545,BTM,12.917256,77.602048,1137,1,2017,2019,7830116,9333775
546,BTM,12.907135,77.602274,1820,2,2020,2025,13131545,22407702
547,BTM,12.913282,77.61523,2167,4,2021,2026,16303945,22832897
548,Electronic City,12.853579,77.663821,2903,1,2022,2023,13474886,14953417
549,Hebbal,13.042327,77.602315,2080,1,2019,2020,16885103,18055195
550,Indiranagar,12.980846,77.634438,2991,2,2022,2027,38602342,50543888
551,Hebbal,13.027267,77.600662,3860,1,2015,2016,27928675,29915826
552,Hebbal,13.031955,77.601993,1049,3,2017,2019,8437968,10166007
553,Electronic City,12.854143,77.666858,2225,2,2022,2024,9685551,11246307
554,Electronic City,12.844662,77.651692,2216,1,2017,2018,10685064,11450773
555,Hebbal,13.043056,77.603821,3901,2,2022,2027,32095941,45010596
556,BTM,12.926098,77.615251,3462,5,2015,2018,22787114,31590989
557,Hebbal,13.038462,77.596802,2146,2,2020,2024,17121634,20910137
558,BTM,12.922583,77.618906,2538,2,2016,2018,17231906,20082366
559,BTM,12.911269,77.605538,3528,5,2022,2026,26263705,35801502
560,Jayanagar,12.931192,77.587846,2561,1,2017,2022,29123554,46209564
561,Indiranagar,12.97268,77.650948,1973,5,2015,2019,25282529,31047865
562,Jayanagar,12.933533,77.589859,3122,5,2022,2026,31683739,41363254
563,BTM,12.919718,77.613117,3533,1,2019,2024,22867542,31416951
564,Indiranagar,12.974561,77.642309,3972,5,2020,2022,51693484,59549216
565,Whitefield,12.973616,77.758388,1257,2,2018,2023,7408117,12421380
566,Electronic City,12.839121,77.667495,3575,3,2018,2023,15770584,23152780
567,Indiranagar,12.964292,77.63862,1217,3,2020,2022,15087546,16966267
568,Jayanagar,12.93034,77.584053,2569,2,2022,2025,30105098,39321421
569,Indiranagar,12.977693,77.636086,3136,5,2022,2025,38230645,47592981
570,Jayanagar,12.934393,77.587787,1179,5,2021,2024,12362776,17343359
571,Hebbal,13.045354,77.5907,1177,2,2016,2019,8738174,10753765
572,Jayanagar,12.916121,77.585972,2998,4,2019,2020,30975164,33604992
573,Jayanagar,12.917873,77.592131,765,4,2016,2019,8677647,12178199
574,Whitefield,12.973371,77.759766,631,5,2015,2017,3379458,3874954
575,Electronic City,12.848382,77.655104,3389,1,2017,2022,14613818,19175984
576,Indiranagar,12.973423,77.645997,3505,2,2022,2025,39922896,52207111
577,Electronic City,12.85213,77.652384,2707,4,2021,2024,11642643,13932892
578,Hebbal,13.026523,77.595386,1424,1,2016,2021,12347702,20925720
579,Whitefield,12.966781,77.753729,1850,2,2020,2021,9488205,10112277
580,Electronic City,12.842611,77.667929,3654,2,2021,2023,17687997,19969000
581,BTM,12.921681,77.616205,760,5,2020,2023,5707351,7489235
582,Hebbal,13.032618,77.601303,2232,5,2017,2018,18269515,20436710
583,BTM,12.915825,77.607356,1147,1,2016,2018,8590792,9939633
584,Hebbal,13.028781,77.604095,757,3,2020,2022,6351823,7135463
585,Indiranagar,12.969531,77.649361,3450,5,2020,2021,38807495,41177496
586,Jayanagar,12.930594,77.584783,603,3,2020,2025,6118822,8976771
587,Electronic City,12.840935,77.654368,1656,2,2020,2022,7721414,9584175
588,BTM,12.924188,77.600848,891,3,2016,2020,5846994,8332620
589,Whitefield,12.964837,77.74062,3410,5,2019,2023,17961600,23172714
590,BTM,12.918681,77.609001,887,5,2018,2019,6078238,6465105
591,Whitefield,12.962121,77.744091,3810,3,2018,2019,19822620,22196287
592,Jayanagar,12.918206,77.597046,632,5,2021,2025,7401943,10539177
593,Jayanagar,12.916167,77.596158,3759,1,2022,2026,41400182,54262365
594,Hebbal,13.043279,77.590913,3874,4,2017,2018,28148958,30220732
595,BTM,12.911282,77.602297,1062,3,2021,2025,8063013,12536187
596,Hebbal,13.040088,77.606048,1525,5,2021,2024,13246435,15973965
597,Hebbal,13.044232,77.592922,1292,5,2015,2019,9932209,15568401
598,Hebbal,13.027272,77.604363,2213,5,2022,2027,19199780,29831770
599,Electronic City,12.840535,77.658415,3985,4,2017,2022,17590000,26347585
600,Hebbal,13.032086,77.598687,3525,1,2015,2018,29326584,37955225
601,BTM,12.924029,77.619708,1787,5,2020,2023,13193956,15957753
602,BTM,12.917132,77.613377,3523,5,2015,2017,26844860,31564904
603,BTM,12.922756,77.613888,2986,3,2019,2022,22049639,26298392
604,Indiranagar,12.97472,77.634977,1185,3,2015,2017,15168325,18531103
605,Whitefield,12.970169,77.750354,1382,3,2022,2025,7095672,8373252
606,BTM,12.913651,77.605749,2800,3,2021,2022,18023761,19031017
607,Indiranagar,12.965725,77.637577,2722,1,2018,2021,35835161,46990686
608,Whitefield,12.963446,77.752736,1503,4,2018,2021,8235128,9700035
609,Indiranagar,12.97366,77.637005,2049,2,2017,2018,25524786,26844836
610,Hebbal,13.032097,77.599379,2137,2,2020,2021,18266891,19660137
611,Hebbal,13.036881,77.599357,2372,3,2016,2019,19335497,25390020
612,Jayanagar,12.919438,77.584349,1940,5,2021,2023,20684720,23972604
613,BTM,12.920218,77.619299,3331,5,2015,2017,24585439,27705059
614,Hebbal,13.043424,77.588839,1475,3,2020,2023,11058841,15095428
615,Whitefield,12.960107,77.747275,2206,4,2018,2021,11152074,14417362
616,Indiranagar,12.969213,77.644133,2861,5,2021,2026,34146825,59317570
617,Electronic City,12.846456,77.668437,3494,3,2021,2023,14450288,17509728
618,Hebbal,13.044019,77.59062,2943,4,2019,2024,21928663,31517812
619,Hebbal,13.037545,77.606695,2637,4,2015,2016,22354830,24597598
620,Indiranagar,12.978787,77.647993,757,4,2016,2018,8839398,10692915
621,Electronic City,12.836711,77.666209,2806,4,2015,2018,11382014,13905566
622,Indiranagar,12.963886,77.651035,1864,4,2017,2020,24457881,30055590
623,Jayanagar,12.93168,77.59104,3187,3,2021,2026,36333629,47443566
624,Indiranagar,12.972145,77.647982,2472,3,2022,2024,27508900,34366539
625,BTM,12.91187,77.60359,1621,2,2017,2018,10352605,11287356
626,Hebbal,13.039755,77.598653,2944,4,2016,2017,25228127,27196921
627,BTM,12.911578,77.604208,2959,4,2021,2022,22583297,24288852
628,Hebbal,13.030994,77.588964,2197,4,2021,2024,15890299,20819559
629,Jayanagar,12.933204,77.584307,3324,1,2021,2022,36923632,39566897
630,Indiranagar,12.969439,77.64953,2866,5,2020,2025,36162369,47245875
631,BTM,12.915911,77.609714,928,4,2018,2020,6071799,7417379
632,Electronic City,12.844948,77.651661,3128,5,2022,2023,13064608,13785816
633,Hebbal,13.043804,77.594771,1325,4,2020,2023,10483939,12622900
634,Indiranagar,12.977189,77.633274,2995,1,2018,2022,39209122,60199372
635,Electronic City,12.836778,77.662907,1261,2,2022,2024,6217866,7145688
636,Electronic City,12.848229,77.665682,3432,2,2022,2024,16045257,19251202
637,Indiranagar,12.96503,77.632613,2426,4,2019,2021,28345583,35184060
638,BTM,12.918025,77.615206,3666,5,2022,2023,23431406,25974337
639,Jayanagar,12.916425,77.590053,3096,3,2019,2021,35707409,42234730
640,Indiranagar,12.963558,77.635749,2424,4,2017,2018,28707537,30436182
641,BTM,12.918605,77.6175,3355,4,2017,2018,21573529,22772266
642,BTM,12.912908,77.607638,3761,4,2016,2017,25801777,28337267
643,BTM,12.908267,77.600146,2832,3,2018,2023,20172993,28965065
644,Electronic City,12.848421,77.665363,1394,3,2020,2025,6665595,8837539
645,Hebbal,13.045036,77.596175,2130,3,2022,2027,16950141,28870771
646,Electronic City,12.849456,77.653213,1595,2,2021,2026,6968042,9790372
647,Hebbal,13.026841,77.592384,2956,1,2016,2020,22579729,32100508
648,Indiranagar,12.971195,77.650512,3785,4,2021,2022,49304323,54792265
649,BTM,12.913164,77.607091,1417,3,2019,2022,10549333,12760558
650,Indiranagar,12.969727,77.638103,816,1,2018,2021,9741343,12032471
651,Whitefield,12.970877,77.742666,1599,4,2016,2020,8471252,12827716
652,Electronic City,12.843272,77.663337,975,4,2017,2021,4004892,6028492
653,Electronic City,12.847085,77.650498,3439,4,2017,2018,16504294,17503803
654,BTM,12.922398,77.614408,1884,1,2018,2019,11955851,12788062
655,Hebbal,13.039317,77.590089,2790,5,2015,2017,21272547,24145525
656,Jayanagar,12.924181,77.598517,2988,4,2019,2024,32441118,43621685
657,Electronic City,12.854771,77.663448,2867,5,2022,2026,12657250,17552648
658,Indiranagar,12.980538,77.645649,3039,3,2016,2021,32831129,52085851
659,Electronic City,12.85096,77.664181,1089,5,2015,2020,4547683,7278418
660,Hebbal,13.037423,77.598441,3499,2,2019,2020,29628053,31729904
